m,p,t,c,a
0.0405883771776739,0.399304320363221,0.125348397075854,1,0
0.0381900049081423,0.385879072441941,0.124959189916934,1,0
0.0408223758381771,0.406806209111814,0.119467241548185,1,0
0.0419688552324292,0.3924706994416,0.119085911072644,1,0
0.041157135670864,0.394221508378484,0.114253399351841,1,0
0.041109553554154,0.409892599867758,0.12412745898681,1,0
0.0393976434116747,0.398693333544814,0.125358287639263,1,0
0.0400835831241805,0.397710663397857,0.117797408315158,1,0
0.0410486916210898,0.400468458849225,0.11657254917221,1,0
0.0389128725093517,0.381486002570674,0.119201019830978,1,0
0.0397190583743307,0.386711072959469,0.117422199251502,1,0
0.0411417231549384,0.386436882291844,0.12142323958478,1,0
0.0416869625996995,0.411076748868432,0.116313484984489,1,0
0.0411450866511055,0.390258256392896,0.119153525463499,1,0
0.0388351359744136,0.405981090322461,0.125842422150341,1,0
0.0404836884879158,0.39234421005686,0.118591027144961,1,0
0.0394096733656369,0.40201844957122,0.119917094715004,1,0
0.0388171329310854,0.416772432385629,0.116736931100854,1,0
0.0416133296566634,0.40239126783878,0.114895481501655,1,0
0.0412627159383574,0.417700927720145,0.115618591067703,1,0
0.0384288220889524,0.403287659197923,0.125232454197132,1,0
0.0414853794038037,0.410915611821405,0.114299497522844,1,0
0.039840994137659,0.401419455750169,0.117985059766146,1,0
0.0409452171859423,0.402523341587457,0.11518307797484,1,0
0.0391490375569358,0.410434746739697,0.115704953948967,1,0
0.0407909091721361,0.409734702492599,0.124402590399169,1,0
0.0380843005638972,0.393803892869809,0.119685634756142,1,0
0.039354602449327,0.399882633537494,0.125575656535547,1,0
0.039008849096355,0.409122869164408,0.12161141042574,1,0
0.0390894840654386,0.389438680372727,0.118259246358113,1,0
0.0396710111633179,0.415150889947286,0.118342622513228,1,0
0.0403639095468895,0.407342756091107,0.114564204143652,1,0
0.0393945219910503,0.38977648606044,0.118872990734156,1,0
0.0400602915519162,0.389667054292743,0.120486856526432,1,0
0.0380362009838921,0.414501603710187,0.117780615454195,1,0
0.0395060369909394,0.383170952476058,0.124533936318582,1,0
0.0411902036137329,0.396400151682569,0.122258494384675,1,0
0.0388882706820248,0.384256662785285,0.12041612387531,1,0
0.039053795989128,0.407718880200557,0.124792657153133,1,0
0.0412992062042321,0.416830258438066,0.123572297206713,1,0
0.0407804986175785,0.397939897256867,0.12100080843514,1,0
0.0413604063815921,0.394318386703608,0.122518009537924,1,0
0.0391010619730857,0.41573204244546,0.125428828132994,1,0
0.0416981072378043,0.408966386850083,0.118786759002621,1,0
0.0387125588513848,0.406850123953706,0.119659487175801,1,0
0.0403298339856284,0.38187312985566,0.120977355177362,1,0
0.0416902865155871,0.38466603790704,0.124774265429871,1,0
0.0412661667254604,0.41989192708332,0.124199387525075,1,0
0.0380178234218097,0.416785146023921,0.118587054083488,1,0
0.0391519798579501,0.388772609445384,0.125226835315503,1,0
0.0382506121137799,0.411495404736348,0.117062902790264,1,0
0.040444680676366,0.419290407806637,0.117433406966049,1,0
0.0399391567275438,0.398572193142071,0.12068157630503,1,0
0.039333143412189,0.382376814337277,0.116097719393811,1,0
0.039424632392479,0.410622675790187,0.120579883187792,1,0
0.0383591678226929,0.380215649916224,0.123389967815572,1,0
0.0416751087039776,0.402393480253024,0.12101065050506,1,0
0.0391782282252415,0.419585840485828,0.116749564472587,1,0
0.0391804116309485,0.40341927148255,0.117376008989739,1,0
0.0417186798241803,0.39390081573295,0.122559513069935,1,0
0.0400418043304887,0.400138967375096,0.118477980954634,1,0
0.038829838122479,0.400704579553528,0.125082612572625,1,0
0.0382379311380953,0.386782354475583,0.11978438084169,1,0
0.0408212627824142,0.401911536957408,0.114007944956874,1,0
0.0418708400850189,0.386462415386181,0.120927869014261,1,0
0.0402627256747329,0.392957433990431,0.115948967955669,1,0
0.0411592948036106,0.403868533318028,0.122012509034088,1,0
0.0404358269186814,0.394122705796828,0.121385472028553,1,0
0.0400572550708158,0.412620515558958,0.124975277230374,1,0
0.0394810143183464,0.412478028660941,0.114753219869678,1,0
0.0403133156455182,0.382076333754081,0.115791985187187,1,0
0.0385584607170797,0.394171508542764,0.118412266427,1,0
0.0389092086870351,0.416493049786996,0.117294017354926,1,0
0.0413190097426712,0.4178824378841,0.114390539002484,1,0
0.0386943853705234,0.39963010254874,0.115424433557785,1,0
0.0383548982011808,0.387019072637944,0.123724146413785,1,0
0.0389379348299423,0.392533444577895,0.114403618317272,1,0
0.0417730590594099,0.413085861239466,0.122819374911923,1,0
0.0394219899523883,0.403682889623956,0.125630856611435,1,0
0.0394321672079823,0.405362824671591,0.115767568929273,1,0
0.0393733191078579,0.396956311179961,0.12356831442839,1,0
0.0412421838964313,0.380999541470727,0.120227284893134,1,0
0.0393796839786274,0.407089664778687,0.117554312007428,1,0
0.0417906764429977,0.403445378369736,0.118790872905655,1,0
0.0411349571404208,0.41720933433522,0.114428476929032,1,0
0.0413434088564515,0.395847250450653,0.119693010209984,1,0
0.039729866875224,0.412925077969773,0.117565455702342,1,0
0.0387542355112664,0.415442107349372,0.114907555921321,1,0
0.0382759552694789,0.384301553462958,0.119254246151198,1,0
0.0390362632359552,0.392330815462835,0.124122769530858,1,0
0.0412034294800041,0.419659813111625,0.121274891820883,1,0
0.0383670592480139,0.383539711936054,0.118093186286332,1,0
0.038189172007551,0.41810708611648,0.119855780961113,1,0
0.0395416596977232,0.388453254421946,0.1244845937821,1,0
0.0414774074411994,0.405631142836372,0.119857143931888,1,0
0.038674026492407,0.393846560034673,0.122759692462593,1,0
0.041960821358137,0.380107544113172,0.123243872972735,1,0
0.0415047540949142,0.389214513792544,0.1142808476628,1,0
0.0409125276391096,0.399610803732042,0.11838115339793,1,0
0.0389344277538213,0.412844566489747,0.120313204332506,1,0
0.0406186611867667,0.401593406158516,0.118262416191031,1,0
0.0406140532289017,0.392964171992526,0.122932898435195,1,0
0.0388046533032826,0.407358459361489,0.117001902289446,1,0
0.0382978425843785,0.380755202992844,0.117259224342582,1,0
0.0392865702376339,0.403980947474546,0.121716324717693,1,0
0.0407567597923119,0.395071203927086,0.121202319034639,1,0
0.0410808189848595,0.384119289592529,0.122179159133957,1,0
0.0382966921452789,0.392752528191953,0.11523651485627,1,0
0.0386437620665033,0.405436036418076,0.115833079707845,1,0
0.0412911895633907,0.4019632564207,0.117195353079699,1,0
0.0411409395956901,0.410857449655529,0.119595319734517,1,0
0.0384230905366959,0.39602866619714,0.114387955938251,1,0
0.0394162633952196,0.398635481415072,0.123160478372737,1,0
0.0385944246663547,0.40316051846707,0.114201200920671,1,0
0.0413808012296816,0.414680647741111,0.116295639640969,1,0
0.0386921395504123,0.405830460033351,0.11658264942545,1,0
0.0391852056215895,0.413370810815276,0.12315092587727,1,0
0.0417109694740009,0.385426045102254,0.119681830319974,1,0
0.0417473800073501,0.410978124830776,0.117783079724048,1,0
0.0407637114305871,0.414247843000746,0.115182773083004,1,0
0.0398126541985598,0.382428714482046,0.119806859455597,1,0
0.0383895785583185,0.392397841698954,0.121239805241458,1,0
0.0395207370146777,0.393409553576699,0.115642861018844,1,0
0.0416363556687001,0.390763822083278,0.116632263653348,1,0
0.0407549335734694,0.383631873364013,0.124218200201927,1,0
0.0393470797366385,0.390190566913624,0.124517650202704,1,0
0.0391032745550886,0.406952387762451,0.120095006523933,1,0
0.0404586468751672,0.404959233834797,0.11408104579544,1,0
0.0382134044335457,0.40237356925451,0.116756524401593,1,0
0.0398902688749986,0.405697943433265,0.115921621388944,1,0
0.0382207724382497,0.418994749319249,0.123711500292766,1,0
0.0412670033476078,0.412722988324452,0.116001290996362,1,0
0.0385146155087509,0.385819143313581,0.115446634602614,1,0
0.0394701220267422,0.407901648381977,0.123667235080216,1,0
0.0386377897117266,0.413932189285118,0.122556567303254,1,0
0.0398892493472451,0.405104188854415,0.120276227769152,1,0
0.0395853948541829,0.388893695956197,0.124992474648612,1,0
0.0409761985713029,0.390537983832726,0.115069177612395,1,0
0.0407406210756604,0.416552482452611,0.120966274399097,1,0
0.038659879461045,0.409993359471687,0.114573912956314,1,0
0.0407562344133133,0.389167837762316,0.125959228847698,1,0
0.039690365966475,0.395485554789951,0.118384638004988,1,0
0.0416940372247002,0.417393516280847,0.116836178719084,1,0
0.0410008662510278,0.385808928379628,0.117874667927743,1,0
0.0416801188700952,0.397536466645282,0.118011861509652,1,0
0.0418036249839829,0.413425634961907,0.123903844411054,1,0
0.0404331033344095,0.410138071478216,0.11703263855563,1,0
0.0388251047330387,0.404127972216707,0.119950890198255,1,0
0.0396644329259066,0.408579948327868,0.121192021637506,1,0
0.0394775691940438,0.392915874233397,0.124299473375175,1,0
0.0407325925889242,0.409673767489115,0.123062037617262,1,0
0.041678581482427,0.411978664157381,0.11421322868021,1,0
0.0406372103007822,0.391064871929839,0.114714130567935,1,0
0.0383551526739183,0.396989427658653,0.122811727470048,1,0
0.0384726942205834,0.396248088330429,0.114760044201309,1,0
0.0412715046485495,0.419119219803309,0.123794123961385,1,0
0.0418821909126464,0.400678285249013,0.118241525565139,1,0
0.0395011971141729,0.406340410067014,0.123530814592114,1,0
0.038749036398587,0.410116646228217,0.122440424960468,1,0
0.0416444054436602,0.414904404107896,0.115955111634565,1,0
0.0413817322800468,0.417437080942868,0.118355282791725,1,0
0.0418294320133255,0.413238478937566,0.114604687935241,1,0
0.0391730641797963,0.406846364929068,0.114693098050075,1,0
0.0415791248877895,0.40688886377389,0.124239896488986,1,0
0.0393298406247002,0.418885220397445,0.12340673851423,1,0
0.0417918578636303,0.386192135954564,0.124075475828435,1,0
0.0387411288582191,0.393582656664444,0.124724887212254,1,0
0.041789693267511,0.389612790578006,0.120956406993789,1,0
0.0394051061761591,0.404250221576118,0.121734814223616,1,0
0.0415160910419683,0.410034563870172,0.123645064751213,1,0
0.0388821298865746,0.384868165976162,0.118612369894005,1,0
0.0403406802313591,0.411211512799757,0.116498289061749,1,0
0.0399086930775088,0.416439833232601,0.121102619332228,1,0
0.0410547804859116,0.419638899468368,0.115353519421783,1,0
0.0390722630699865,0.39575130449873,0.121798703663881,1,0
0.0404555105785617,0.412280529151329,0.121184599271155,1,0
0.0409323887400324,0.385892032731286,0.116823739298059,1,0
0.0385913165435887,0.388974474508458,0.124897067952592,1,0
0.0392061260771423,0.419346957391264,0.115329600237214,1,0
0.0392196735006446,0.39749843178132,0.117277221458282,1,0
0.0391114794757266,0.412361816274623,0.121620108128531,1,0
0.0408694358377463,0.394155165453832,0.116147937896691,1,0
0.0400427572008249,0.387450015397567,0.12154723404524,1,0
0.0391741515815777,0.385912692781739,0.122592774259742,1,0
0.04135466045726,0.386232027882641,0.117143623900401,1,0
0.0398707516120319,0.405148719415389,0.114293345977211,1,0
0.0390143100691998,0.407501717844119,0.116364607168445,1,0
0.0389090134750235,0.402688587793761,0.123991075944566,1,0
0.0417405361795983,0.384377136203346,0.12513641660408,1,0
0.0381868845651548,0.38000746332458,0.122873944970872,1,0
0.040120901532984,0.386514284438535,0.121466896070662,1,0
0.0394618107093217,0.399461319572952,0.117108381921045,1,0
0.038068183391564,0.392846610491481,0.121831717178196,1,0
0.0418513848015727,0.388200729991471,0.124173832950225,1,0
0.041401468397964,0.41246445938208,0.125214188133272,1,0
0.0416135186146197,0.417443093141361,0.123976038135865,1,0
0.0399123405393845,0.394313139959323,0.11606949404435,1,0
0.0393930218256203,0.385821090052617,0.122294179068498,1,0
0.0386986295317141,0.395061109289881,0.123257832741042,1,0
0.0398606130451588,0.380039716923359,0.114215427173632,1,0
0.0411104221582136,0.388007071691476,0.120618183431129,1,0
0.0401977222713244,0.412921771935312,0.115009048702262,1,0
0.0411523280231851,0.41118500074701,0.124882452861202,1,0
0.0402926056985323,0.407327694911437,0.124650981582171,1,0
0.0404408705533397,0.398985472136743,0.122789109004924,1,0
0.0382948319854254,0.414856791103605,0.114248835371696,1,0
0.0417080647749506,0.412546378586221,0.120567274162739,1,0
0.040247472380562,0.413604977239479,0.115376847386351,1,0
0.0403922204785766,0.409608756055562,0.116947301711986,1,0
0.0409126189933687,0.407889683256559,0.121072770671036,1,0
0.0389700296823431,0.400458819098067,0.116394671323583,1,0
0.0392627451489993,0.401648126169094,0.119281332124253,1,0
0.0403149522045449,0.398708693935602,0.122999950044048,1,0
0.0411537811273713,0.411719573753873,0.123278137665994,1,0
0.041485788820963,0.414798895649969,0.117910119458313,1,0
0.0419101632381657,0.400210563482099,0.117564528036233,1,0
0.0381050832965681,0.41651888212574,0.11601593899252,1,0
0.0402760260200962,0.419878190918468,0.125186289817435,1,0
0.0410609121938872,0.3897248638112,0.114051158209349,1,0
0.0399387995634828,0.391255115199769,0.117802573691972,1,0
0.0391132110691634,0.40613443798222,0.119236775900345,1,0
0.041427632463992,0.38199133755684,0.115619221422473,1,0
0.0400400261150901,0.385119383563896,0.116499339317679,1,0
0.0392505740567028,0.411966312089443,0.118051158967529,1,0
0.0387847513581976,0.398295480622782,0.119337297566655,1,0
0.0394646594851098,0.403322815938098,0.125151102501157,1,0
0.0399207083662954,0.388940222209626,0.125307860086946,1,0
0.0411470956662639,0.41997446476196,0.119990013439002,1,0
0.0382981595645487,0.40564844854255,0.123463955320163,1,0
0.0414498552634263,0.385633583367471,0.120645120367349,1,0
0.0391583578994569,0.418280626212322,0.124393138584695,1,0
0.039032860931231,0.396471577105042,0.118826043171575,1,0
0.0412240638896135,0.41385186452437,0.124127344409489,1,0
0.0385815812953407,0.403218969847364,0.118443569051431,1,0
0.0382462166409596,0.380642735198968,0.125289641090698,1,0
0.0383588230156818,0.407966220942175,0.122806284678994,1,0
0.0402391074934529,0.419800339905083,0.115558103369255,1,0
0.0402778743535056,0.386039591758774,0.121370133651441,1,0
0.0391313627480787,0.403698993472446,0.114570330432071,1,0
0.0395525495161652,0.387747885257323,0.115627675045242,1,0
0.0412257152235016,0.411571528960364,0.125776027509763,1,0
0.0403182360103928,0.413899889761791,0.117971524711575,1,0
0.0394472988662529,0.409623491261709,0.118468027262813,1,0
0.0406685214740362,0.395894152438807,0.118416475879109,1,0
0.0409179996169453,0.384439045146888,0.119242817105452,1,0
0.0417074665401805,0.386964537563882,0.119813766998944,1,0
0.0388260523550339,0.419514272938157,0.120882617724479,1,0
0.0407895316285014,0.387903822156855,0.124709996558559,1,0
0.038423346968063,0.414065287949637,0.114920511747401,1,0
0.0411385018356153,0.384804857355305,0.116112671550283,1,0
0.0393503289229113,0.387264354646613,0.125041064839759,1,0
0.0402647734056446,0.404083407140436,0.123713936214294,1,0
0.0403686592092894,0.412155323814104,0.121675458899047,1,0
0.0396545409473311,0.380557752286454,0.125631316403604,1,0
0.0392730787411658,0.396374843664628,0.121441133057652,1,0
0.0413092114023548,0.393484720441325,0.117777535307264,1,0
0.0392241641815129,0.414089929173199,0.118283742569275,1,0
0.0417887393525183,0.396510032983704,0.120750789879997,1,0
0.0404933321276086,0.384509442059708,0.115604394142003,1,0
0.0385498738975085,0.393278023917104,0.11965009570595,1,0
0.0419024490103787,0.387720588524913,0.115324077660988,1,0
0.0383246280234215,0.382213429587956,0.121430941273709,1,0
0.0418266210386328,0.388105141158235,0.120555753099746,1,0
0.0381094899159344,0.385008498312917,0.117181946036209,1,0
0.0396194674239338,0.385654885026712,0.119299020930699,1,0
0.038102457374612,0.414884906575669,0.11764662161774,1,0
0.0406894576823745,0.386761950570388,0.122141017734515,1,0
0.0413081003786458,0.401823011939784,0.119304371769066,1,0
0.0402025502988454,0.411796673082192,0.125065081155564,1,0
0.0418847780706003,0.399640904310231,0.12058028620402,1,0
0.0394262912169023,0.405928115769826,0.11610079900889,1,0
0.040121092604595,0.381472503215355,0.12304216037157,1,0
0.0387446860560679,0.381585006106967,0.122425710487717,1,0
0.0395774928505382,0.389154742986718,0.115466344975454,1,0
0.0395848664780983,0.411610865360784,0.117335088922144,1,0
0.0397602297952412,0.38540787376843,0.120929021219768,1,0
0.038660365797164,0.416100849784328,0.120589925026922,1,0
0.0406639445452474,0.417237596380221,0.116367688605418,1,0
0.0408717585654965,0.381168839063766,0.123032586399967,1,0
0.0390941521659889,0.419723038399002,0.119715266880268,1,0
0.0381385021829024,0.394979897030957,0.12356153436321,1,0
0.0394789780070288,0.393034863239554,0.120031048807091,1,0
0.040605009999565,0.395969030465755,0.120138189570174,1,0
0.041519638220553,0.408494134497134,0.124567204405469,1,0
0.0393994696842529,0.419349234038069,0.116754586230811,1,0
0.0393162182691875,0.408766755652326,0.114077525273606,1,0
0.0386976152708703,0.417616496198524,0.115184717965726,1,0
0.0416953523820457,0.414729683971141,0.117656502426505,1,0
0.0413419474293137,0.387409993068613,0.125264655979956,1,0
0.0418071222586041,0.385228482120816,0.120486744120158,1,0
0.0395678155668301,0.395024923156371,0.122408415900704,1,0
0.0407642587936267,0.41703496173258,0.12051342158564,1,0
0.0389370858775686,0.413809352525545,0.117132865532681,1,0
0.0389916534645777,0.387073887686132,0.12262181081415,1,0
0.0396739757745631,0.403940026595773,0.121339846733065,1,0
0.0417889028973938,0.386207466362856,0.125233111567882,1,0
0.0397417473830962,0.396215572532825,0.116774815615594,1,0
0.0418599659968835,0.415509730296322,0.124395599688254,1,0
0.0417450088811381,0.418173601455167,0.125918192387559,1,0
0.039168625951221,0.405575519486093,0.118295453346944,1,0
0.038507815516252,0.384757911948072,0.118096308308692,1,0
0.041075650651312,0.410003951868436,0.123849087247976,1,0
0.0411580428559632,0.409162330043996,0.123607008030491,1,0
0.0418429953423583,0.418885340614246,0.121972440375796,1,0
0.0412742541606517,0.404887258556762,0.115505372698896,1,0
0.0417112637312631,0.390255742181073,0.125192988440495,1,0
0.041865250551814,0.393188282697228,0.122674773997932,1,0
0.038313051102318,0.402804887684902,0.122819411442776,1,0
0.0404929188902113,0.399313894215126,0.120032871667696,1,0
0.0383191164437038,0.40793090897158,0.117580730721052,1,0
0.0408011688789018,0.390600579873355,0.120679306466203,1,0
0.0395238338299606,0.393877623300454,0.119496531490331,1,0
0.0395453254703293,0.386548444058508,0.119732442221022,1,0
0.0387715318818274,0.418002873727443,0.117529118559862,1,0
0.039060337510753,0.406532564136997,0.115210998703317,1,0
0.039921116761346,0.401770295234192,0.116386239221284,1,0
0.0408735175689297,0.395037048732215,0.117332717248619,1,0
0.0404991108325443,0.394483635784929,0.118928403868671,1,0
0.0391659940086933,0.402097955467171,0.121785044433693,1,0
0.0417821486750757,0.382819080375635,0.117175434294205,1,0
0.0386259066678696,0.389037279417781,0.117834893481769,1,0
0.0419822446407489,0.383697998124185,0.122011361624317,1,0
0.0418237363131426,0.412007042593591,0.11808346054004,1,0
0.0411217403002321,0.391354804218873,0.122145077225355,1,0
0.0397016011385389,0.39309584897707,0.116755136926333,1,0
0.0405555726285709,0.409123062373048,0.117935297459782,1,0
0.0386599974032993,0.390839920971991,0.118592827011588,1,0
0.0401759458149044,0.386112431784793,0.121741551662562,1,0
0.0386325705433469,0.415234625174036,0.121623065117188,1,0
0.0399527179004764,0.418591006855068,0.121420947853709,1,0
0.0385604561873917,0.411082036216835,0.122094557261326,1,0
0.0414025045969389,0.403251611293957,0.125450981689209,1,0
0.0415179158832813,0.408093246708283,0.125457022398887,1,0
0.0414340996722133,0.389513104479202,0.125754340272519,1,0
0.0403831062046122,0.38694394416012,0.122908662344417,1,0
0.0414881112762748,0.416824231165602,0.116047106690245,1,0
0.0410632959850632,0.382084088295563,0.12220441811159,1,0
0.0407413494025774,0.407040583308994,0.11587576229739,1,0
0.039398883054442,0.389258590856813,0.125952380892912,1,0
0.0388302098997148,0.393518074860524,0.123608935717719,1,0
0.0406459885240452,0.413601264566522,0.124258008867748,1,0
0.0386275709656108,0.404930032252095,0.125112145559732,1,0
0.0382843427612451,0.395720717975606,0.11848748191806,1,0
0.0392906650216878,0.404987331081545,0.117648200811359,1,0
0.0402290650406092,0.407297817729617,0.124135450877988,1,0
0.0396821953950915,0.383089514350015,0.123833726860742,1,0
0.0382525226339165,0.402055263824868,0.120561876150732,1,0
0.0382425866600686,0.405257182975794,0.120618710503181,1,0
0.0418313431775537,0.418747903558968,0.114141952309279,1,0
0.0419999049027727,0.416622623847692,0.117541832182612,1,0
0.0385015373795311,0.405446845695745,0.122819587286888,1,0
0.0386247779719125,0.389022631809294,0.119847086130701,1,0
0.0414122525979043,0.407460378772296,0.121586406568701,1,0
0.0416293786517305,0.409732220501606,0.115710117381621,1,0
0.0416045932746196,0.387056713838684,0.122069010498312,1,0
0.0396212192108046,0.410579842445605,0.125437897051378,1,0
0.0390871828950707,0.419753878863787,0.125251902539517,1,0
0.0396911975036382,0.384467547460107,0.122779939020722,1,0
0.0409374586653613,0.390001509652113,0.117661118478888,1,0
0.0399801230652036,0.403449348811345,0.1214692396991,1,0
0.0415382135091269,0.391330272557123,0.114193508328057,1,0
0.0391571197361401,0.404500745882783,0.116195276614858,1,0
0.0395203841228741,0.387906657721387,0.119276673137793,1,0
0.0417505105026665,0.399986688953643,0.121555103382407,1,0
0.0386715585255232,0.398501739906904,0.122924886520312,1,0
0.0410812748716832,0.412710689611124,0.121298130758778,1,0
0.038580691510832,0.399232091629313,0.119118127539582,1,0
0.0381132741449833,0.391255986207764,0.122928923257384,1,0
0.0415541986931897,0.388097608861967,0.119552721852417,1,0
0.039725536725483,0.387246772028872,0.122625346808229,1,0
0.039306333098259,0.418334223369406,0.115762013836207,1,0
0.038932478339611,0.401693019702989,0.118777762873571,1,0
0.0394590090237952,0.403100805421452,0.122572307059855,1,0
0.0411239076817413,0.395320904794445,0.114829849623175,1,0
0.0397190804453838,0.396646392062002,0.125864087881647,1,0
0.040228793295606,0.414089759511905,0.117871498994584,1,0
0.0399440453642657,0.411404939591013,0.121470514106913,1,0
0.0387544901911264,0.394552703561141,0.115389965101834,1,0
0.0394493971286699,0.388263183225754,0.115358641358006,1,0
0.0389022579279076,0.402589082984614,0.125891852408562,1,0
0.0417661608688901,0.383658073863096,0.124647690209283,1,0
0.0396564417514733,0.402179705014109,0.118335386773685,1,0
0.0418308592906759,0.409017284835979,0.117808758993953,1,0
0.0389286167199051,0.393857545909596,0.116507019464282,1,0
0.0393327336129202,0.392897754061237,0.123742355960518,1,0
0.0396241515476348,0.402451180756812,0.118115414561097,1,0
0.0387500676913647,0.396093863408509,0.114924969237155,1,0
0.0417353113745041,0.393463955255829,0.125472080623371,1,0
0.0387123099550096,0.401788186868738,0.121487226688711,1,0
0.0399411712999628,0.398287822184199,0.124690242622885,1,0
0.0399633948491378,0.419660845894486,0.116135987025169,1,0
0.0408511941325189,0.400471155790077,0.121227236460661,1,0
0.0397358319784343,0.399158921735753,0.125995745496625,1,0
0.0381504062958174,0.383512730484902,0.12129890985708,1,0
0.0385050187270159,0.386508687075753,0.125361588502773,1,0
0.0396321780895555,0.400733117104414,0.124584073688474,1,0
0.0388520454072095,0.417712042224815,0.116897680096858,1,0
0.0396714369909217,0.409197293956444,0.117238521673954,1,0
0.0400806921535832,0.404944571969553,0.115568595553545,1,0
0.0388999425902383,0.402642190465229,0.125409854709762,1,0
0.041771308121526,0.400558321411287,0.120485460467869,1,0
