m,p,t,c,a
0.0254790156597005,0.367212009247266,0.150174909052057,1,5.91074509569043
0.0344462411301042,0.534155895819407,0.15129980986205,1,0.0470072002293425
0.0602170487581795,0.416031358356295,0.187398686619714,1,0.00805739990375065
0.0462449159242329,0.427304711944613,0.119137454904345,1,5.39111810026026
0.0322471807186779,0.535421788428222,0.120703573056592,1,0.250339132883826
0.0175874415683531,0.516527410017331,0.121022898944798,1,1.06904840306762
0.0341124607049109,0.482216764130504,0.0787617883192697,1,5.16898787983859
0.0242849598318169,0.575227302614815,0.0903592380029028,1,5.35850011635007
0.0188661976791491,0.386249451919839,0.0636670195529803,1,4.03346566464105
0.0683363243294653,0.463977934377097,0.113859326280678,1,4.51109947001936
0.0647617630172684,0.503705026227961,0.145368006577113,1,6.61621879176581
0.0208934922426023,0.512784510813163,0.0854345865490695,1,0.835773734581139
0.0607303940685635,0.435041309089769,0.11880882404733,1,4.63361326333956
0.077028551480366,0.405065404032331,0.14930143975387,1,2.91311012978858
0.0841929152691309,0.549875045722565,0.0884661488343721,1,4.29422515769013
0.0582249164527227,0.462221801137323,0.180491154853701,1,1.85345318532941
0.0318074075481059,0.335764362316257,0.190974420551738,1,4.51886312480766
0.0479463224948888,0.491795088312033,0.131707416579014,1,4.53118036205189
0.0543885933999639,0.516313986173943,0.128374295866565,1,6.95593236884596
0.0218676632399634,0.331739481975068,0.0664546196784791,1,0.44513959682574
0.0404579995857626,0.434511873619949,0.104872426525726,1,5.34453248594169
0.0627896379614169,0.531594115666274,0.189928035541823,1,6.8091859780211
0.0192028349427775,0.341662260848747,0.154439950562449,1,0.656740187424059
0.0525404403859336,0.459103265517859,0.179170971709,1,3.39397333486471
0.0393456361215266,0.501429341902208,0.161188691518131,1,3.64036727173271
0.0347712671277525,0.344999176149505,0.137913810084719,1,1.83501722409465
0.00444540922782385,0.526479980169354,0.0864178036731443,1,3.0968161910136
0.0687796085120107,0.407768463120558,0.16045101114518,1,2.76295232695134
0.0683415866967978,0.51121422910028,0.116345812007506,1,0.137043364873231
0.0330857880214071,0.427292849049941,0.0905405635148098,1,1.37937658666819
0.082172118496131,0.42897642281498,0.183165643138453,1,2.73828096822814
0.0769114387388296,0.419037455104085,0.171277114383102,1,5.28553969304958
0.0377395544835103,0.364805674788418,0.168561082695037,1,6.64512738294858
0.0327565434075205,0.501379311135522,0.115796747388043,1,5.83450416912283
0.0768854252429615,0.350176063648417,0.179297071805311,1,6.92910507542053
0.0514423456505704,0.565284306938087,0.138203908296275,1,1.08326644059231
0.0199862822857452,0.422086451141672,0.162305857732354,1,5.77908671050309
0.0789963029944531,0.395557273619698,0.130109619105609,1,0.629654751394067
0.0111705744193203,0.34088776468149,0.151797845720028,1,3.46623913362762
0.018971040601758,0.448501747497066,0.0721412332965033,1,0.384819028343317
0.0850712674289008,0.468167858206465,0.189441330013499,1,4.87667040388659
0.058279096517584,0.544619163443226,0.181852085689577,1,6.92238131255712
5.22375356944771e-05,0.559631577303907,0.1418849704226,1,6.92965143996182
0.0527680069338442,0.443857015563066,0.170202140828293,1,1.59490054994229
0.049809429119639,0.570255746559601,0.136199182869528,1,5.91624729537826
0.0738640291995402,0.475796110747943,0.0870101788978963,1,4.66491352123628
0.00834828136026227,0.487787935551475,0.149141683692101,1,5.10826298722055
0.0890752116325322,0.594690966865082,0.165354362800384,1,4.07012541512778
0.0928313062314188,0.474027109727532,0.0525474407505892,1,0.846016997689907
0.086271071869967,0.445288953363631,0.176728351186439,1,1.46583558814654
0.0552291341538775,0.488965015519326,0.054798652364385,1,4.30299393381998
0.0362411462273053,0.314859773712618,0.123435498376598,1,1.34757277243452
0.0123083747545945,0.361648251272304,0.0719772365922335,1,1.3235052213083
0.00426524109111434,0.490559375057965,0.0922800283820645,1,3.77017674631738
0.0695163039444332,0.449734804044777,0.130370158362667,1,3.1162821570723
0.012393227759807,0.447107188040405,0.177949723301122,1,6.11749184103213
0.0270294332292698,0.362538407625394,0.13474693561073,1,4.48218277613931
0.0417028951642886,0.361792654659673,0.192189968193975,1,0.574498449684081
0.0105709426581721,0.342612336571199,0.0749690661314631,1,4.34671050754716
0.0573709764841198,0.315623367085761,0.189680207691237,1,5.1006317717479
0.073784165379759,0.319021350207845,0.179066084455735,1,6.54083583272849
0.0984398312240972,0.55768164500516,0.167833848389755,1,3.59364193011302
0.0177602460505865,0.419576849020753,0.0700896876481957,1,0.216226841214661
0.0939141706069548,0.390391819375918,0.0943300751713035,1,2.33055397285323
0.0467068187028852,0.494459521939847,0.0537842272239554,1,5.89544628693534
0.0559032544988695,0.556229984782033,0.102181879149089,1,3.12218653638572
0.00542394844411296,0.353132260136733,0.149421209294146,1,2.31580296642313
0.08984861378343,0.335446559534013,0.198262689317747,1,3.7798746932655
0.0706917419322763,0.599847486029311,0.0931774017222706,1,2.90165777225176
0.0464839941625137,0.529187123547587,0.172730605836151,1,0.701550781368441
0.0178116953886766,0.407890474044624,0.0585057033602437,1,3.65319971562895
0.0335848974676925,0.352700708902698,0.0813420010989703,1,6.33607491303125
0.0675391177336247,0.440540459971199,0.186819871135943,1,0.72808102345565
0.0745546073701717,0.520880236678992,0.134279213792246,1,1.28935868260869
0.0597211350337855,0.389981097026937,0.0701184399243024,1,1.4882107335119
0.0894941675440814,0.321435843836113,0.0863729838405079,1,0.376280745460997
0.0441722057064424,0.303984960140176,0.184578702646036,1,1.37660733957342
0.0093370516755093,0.392210069876376,0.118408650026561,1,0.711685755373286
0.0995389727655092,0.39962785003575,0.0946020223831883,1,0.434316549237428
0.0298243971887764,0.313905379469454,0.125814221368655,1,5.32998120683079
0.0631069999213594,0.326967495232828,0.0621293634695471,1,5.4406837558426
0.0905134744223571,0.4601315855301,0.0663731318063688,1,5.78066200498919
0.0338097718802172,0.388191915907945,0.161947014155552,1,0.0723563284037747
0.00484473392532221,0.500374836472087,0.140520197574615,1,3.68271726056893
0.0729709448223228,0.512176045594626,0.167206557769892,1,2.0158388292992
0.0692531986386519,0.467000950489204,0.109478118887239,1,0.431134669377753
0.0780175531491174,0.401275159215614,0.141179886089442,1,5.18877834651553
0.01048132419735,0.338366513934899,0.13243101605228,1,3.39660586009472
0.0890475679184438,0.539688083643864,0.160151162554395,1,0.359323202786597
0.00728852990989761,0.326558237902416,0.169752629617093,1,6.60105697699492
0.0683715572408358,0.339624886714069,0.158408680948515,1,0.77247436449644
0.0117492852151833,0.492215376889778,0.0993221322135204,1,4.57668415817042
0.0749131463103519,0.474955719436463,0.161004849198167,1,1.64378840323533
0.0734957541696052,0.591179557525984,0.180039543762787,1,0.603641709044474
0.0366436616319199,0.410759641299005,0.152754270899241,1,4.18559144768722
0.0789363943641905,0.410295875531363,0.0809041789257792,1,0.606665831768726
0.0771933917099107,0.361702356439428,0.10824074465717,1,3.86244972370059
0.02289532520231,0.492582186119756,0.122672055859727,1,1.06291867581387
0.0781931966588002,0.330181896708726,0.0941099500637943,1,1.66161113793905
0.0530872257027928,0.327449619401824,0.110797312982089,1,0.733923729810296
0.0112283962156027,0.535328367223174,0.0937355476860396,1,4.22473407125621
0.0964422667215901,0.429745498191108,0.154212829192691,1,5.30669492702618
0.0432642326147101,0.496649411941061,0.0664632576084577,1,6.53631893869733
0.0187460806421686,0.379853651672292,0.16967453903174,1,3.41322642803747
0.0768958264058869,0.418802023565363,0.0909408191185536,1,0.260642438492296
0.0673294914108653,0.428869337775556,0.11776088523571,1,4.26900018503151
0.00594032968582772,0.39474343150166,0.16590831962944,1,4.87503092304266
0.012533218110918,0.339045435116827,0.0638528508078802,1,0.0547420549853442
0.0423109385164167,0.496671952481374,0.158438378703804,1,3.71846505507707
0.0108817938273045,0.489529912058547,0.0689749797993954,1,0.940123130195022
0.00985940927109977,0.342608174529578,0.0752376947737292,1,1.37374245579869
0.0317479775149435,0.394928699743887,0.0826344964134231,1,1.75729292211015
0.0892922405285977,0.510966967366887,0.133360691407908,1,1.29103567430357
0.0212030842532321,0.323204042433803,0.187070061616935,1,4.94700652387851
0.0557788966754876,0.394028696980977,0.0749305344353226,1,4.35748081495927
0.0987934734952495,0.351129606917065,0.088668837585802,1,2.77759523043201
0.0073994769576938,0.505228820088603,0.110358249904424,1,6.87984640975766
0.0402183985222485,0.486201584159873,0.0731554708218909,1,2.6694164311113
0.0161133971849361,0.527433729398226,0.180666668287308,1,2.45543721420125
0.0685535708747537,0.388244590130355,0.129594395578533,1,5.82696370399629
0.0597490191872579,0.400593399211574,0.094883753499966,1,3.16814779098527
0.0422645653220462,0.407881895391671,0.133747879980395,1,5.19781755991357
0.0424334783625691,0.428806736572862,0.0687309138079719,1,0.171038112352618
0.0290185265130727,0.395256174869768,0.148053520094971,1,6.69855146849479
0.0935730872784881,0.43736590015631,0.0860717595248127,1,5.34728561000535
0.0759327383131096,0.522194419493584,0.161553251223099,1,0.741442917129357
0.0681560430470316,0.438978173578116,0.0818244807882402,1,0.689631163816759
0.0823574473927839,0.352502921214624,0.074535486467749,1,4.66191051487777
0.0894389375354243,0.454967462505381,0.155405346042571,1,1.0751326363358
0.0953457069886248,0.462265224372443,0.15196008473157,1,0.25594112633917
0.0809203851293793,0.524585661532859,0.0680280526980621,1,3.67531615333826
0.0325833628763249,0.463934831970921,0.10983211285748,1,2.90565370629133
0.0180737760254794,0.376616022146415,0.0530803661987277,1,6.46572928834285
0.0653699889008253,0.579784071614569,0.0745268552791288,1,6.44768079124538
0.0794657885388753,0.473218259011995,0.116005339364038,1,1.80329615698706
0.075194639386745,0.36860084463165,0.0596280631087848,1,5.37130657543602
0.0671202185356536,0.514563754435752,0.146309124265078,1,2.93333805537418
0.0390762082204175,0.544842030862597,0.0976141795483774,1,5.70177841030456
0.0789073514938958,0.555679167103154,0.125845492635763,1,4.44962972202964
0.0950894415378135,0.433189246505643,0.0590028229669214,1,6.06724927899523
0.0631188734269011,0.406522095563655,0.199550490740997,1,1.56920049288189
0.0652451072968615,0.481497192572478,0.10808681472247,1,0.995310115033529
0.00251349857102031,0.426333676129572,0.0776150434141267,1,5.08042687228617
0.0370362686515198,0.552468026240462,0.160134453678997,1,3.99718110977065
0.0176855057625303,0.587215206778717,0.089798305428938,1,6.47206626667721
0.0223770404697041,0.412069142292793,0.0631250524364879,1,4.48081583772701
0.0180616887753108,0.313515332242072,0.158476021877464,1,2.43206351907253
0.0660616824502904,0.415160580321591,0.14410197536652,1,0.151548702412145
0.0910569988523029,0.540167596883643,0.161877122651408,1,5.69178969527533
0.0383306318625529,0.485183769694935,0.136324228955422,1,3.71036193335511
0.0275069755821935,0.374588687898591,0.117745815567796,1,1.59398978218583
0.080444958361307,0.595831272568791,0.0544987925404085,1,3.74964933467066
0.00870772199008923,0.540627432166741,0.198371736455051,1,0.468623808784251
0.0939398361884535,0.305453260091009,0.152575792061953,1,5.48615536058253
0.0534137567882728,0.565607835279343,0.184850734835921,1,4.38156338256347
0.0137868992412558,0.365340478113637,0.0773211613835651,1,0.29273904781068
0.0106941658550207,0.484933045525705,0.19094915152416,1,2.4811901167713
0.0410629090059514,0.595304825095335,0.191836878355289,1,4.73651274903477
0.0988302262313286,0.530049416164978,0.100504889658721,1,4.63667302279637
0.0244165286790279,0.388652175249479,0.152026755684575,1,3.69492781293159
0.0411593513407535,0.480791465410919,0.16257800838856,1,4.08473221983371
0.0551792514935968,0.475071185627314,0.126772987993771,1,0.578149088990895
0.071957013485949,0.598846833389061,0.103180145743538,1,6.79881170628384
0.034644876130036,0.565963158528092,0.118204229748786,1,2.89399102314571
0.02177320683573,0.337696376208788,0.0963371890350223,1,5.08273102165382
0.0782872072979123,0.508136284496069,0.0514703378394593,1,5.90249336607357
0.0922331997796276,0.531286266202177,0.0563989783902573,1,2.64730295935153
0.0704339624483368,0.518853913651394,0.0836415605996772,1,1.88338312241356
0.0673031165004119,0.443247659318058,0.143557461900116,1,1.65511452848637
0.0177123754498317,0.548893015709275,0.16503825019029,1,6.54134791182789
0.0107888905084364,0.354668251680317,0.0648642923633688,1,3.42834661346413
0.0193245330468871,0.56876747213777,0.0648634474522722,1,0.309159002338628
0.0557295155804762,0.531748520156287,0.0967910086244403,1,1.25287735520035
0.0338955678247718,0.363043691113066,0.126522877964788,1,6.3445502628565
0.0628923938652318,0.330460166643694,0.108628212908953,1,0.382316306565603
0.0501282913203215,0.429516351565274,0.199634052426828,1,5.68121806696726
0.0485651669898018,0.568334326670218,0.0706319892150597,1,2.730034401117
0.0927356224998125,0.575248149724835,0.157036101739147,1,4.32836168535358
0.0343287890241345,0.580808198006931,0.0687161060990739,1,5.11409753053995
0.0646477432425814,0.549945595700788,0.109742334232816,1,5.24875546552445
0.0835220510478131,0.396738119208678,0.132839242528753,1,6.85390392703725
0.0549308533018303,0.399127082881981,0.142920733276667,1,2.52445599701542
0.0756509543501944,0.424170224607057,0.123851765657741,1,4.86320263192827
0.0972733885079784,0.398326488148022,0.175670477461786,1,5.1735055909147
0.0954174456379543,0.309576788851193,0.103530347927381,1,4.6385768400105
0.0281501559148491,0.369114920195239,0.156669282677049,1,4.37201041895316
0.0590608652919636,0.498131389893781,0.0571332009670799,1,2.44149365957041
0.0451340580355743,0.372271499136033,0.157256751994427,1,5.99327604404402
0.0281507695118553,0.519315248917122,0.0706644338779275,1,5.85705947224802
0.013860171574236,0.476462815616848,0.104923520068241,1,5.64731681262774
0.0503780785776156,0.446878301617006,0.181557308507757,1,2.47199269057269
0.0449443556571748,0.589059086053028,0.0563446696871814,1,6.81070833898444
0.0189206843122376,0.500136090012022,0.137965942201838,1,4.72578691483581
0.0361022049194661,0.486083528121326,0.171672632765043,1,0.13480234189899
0.00838735082828999,0.592440500155467,0.147702429862303,1,1.61866471315047
0.040349114312459,0.336606155475639,0.0902658232095925,1,1.80492319078823
0.0331665238742629,0.345670203858884,0.102201148957417,1,0.851609180154083
0.088415305774966,0.328283517019244,0.189506093916123,1,2.79313978324189
0.00474014620291507,0.402712050948222,0.160394923832025,1,5.56277510133664
0.0544905898244672,0.505867038895212,0.18404490439004,1,0.383542529438127
0.0303661379717016,0.313857466899464,0.0793215145450698,1,5.04116061761568
0.0721753273499297,0.563339721345458,0.137364944673112,1,0.49479034770655
0.0922744570189092,0.540111627705332,0.0928920284630545,1,3.80564262988953
0.098477623697061,0.514703420137986,0.1758454395995,1,3.03282392705564
0.0470624715606541,0.468214023313367,0.0903637315296496,1,5.24312927349362
0.0503887773460489,0.494042899881834,0.0961618373046411,1,0.971072452547012
0.0475572933797563,0.408737784245624,0.168217014259782,1,5.46207074590877
0.0668512214253545,0.340051157898394,0.0532333830805246,1,3.91888494110757
0.0300819018069489,0.581822914162037,0.197135545407029,1,2.00634272225982
0.0800820286951535,0.568833405429781,0.139628986522674,1,6.18811715006674
0.0943731541195791,0.464747426225971,0.159258023689154,1,4.03730808500607
0.00258574710831396,0.433959293485444,0.146945293602598,1,3.64842066870693
0.0372312660779512,0.581140399902469,0.174429923678977,1,5.94359835968119
0.037253423989954,0.477955372565547,0.180882884697134,1,6.53451125954974
0.0668464274361376,0.362032937380531,0.148077588809388,1,0.504360858544549
0.0406726915089364,0.50007945996225,0.190058848931889,1,5.67665022566786
0.048454827183499,0.527024763019654,0.112557118061415,1,6.80250195092506
0.0987974701230832,0.559244258709361,0.108332566386864,1,3.18319279627378
0.0246687197638079,0.535326927907253,0.182425640837458,1,6.39598176905113
0.0558284923622275,0.479660430823862,0.0723315080506324,1,6.29799439175017
0.0450393580652116,0.361701701839189,0.184947648576362,1,5.33809877561259
0.0882486307400298,0.385485065407446,0.150983897967839,1,4.64995933092636
0.0122814993899526,0.422195526917044,0.0912930426973535,1,5.01668818447399
0.0283384381628936,0.568859657054849,0.173986833847034,1,2.73018558969798
0.0497902942964187,0.508441557801748,0.175155350164991,1,4.26740782773013
0.0574737160856408,0.397812651276837,0.118463690127762,1,4.99656908263194
0.0884405045275995,0.516256701245079,0.0527919162089579,1,4.723435269898
0.0438508824236513,0.431346053749881,0.0675555229258487,1,5.70277182663008
0.0324855438630509,0.373868434270392,0.101406983168492,1,2.62984498006712
0.0546553793082959,0.468576046279793,0.1093733342936,1,2.78691615671935
0.0515367219211572,0.497259162628773,0.192637279739744,1,5.05643960029249
0.0400079745362338,0.549561401798943,0.0701507512593062,1,0.423267403578799
0.00842470523146596,0.349169495498912,0.0986329880441074,1,2.11208744043253
0.00116809911303396,0.461971528154888,0.0643059038941732,1,1.02560399509562
0.0631141207014955,0.557796123428636,0.196133244685807,1,3.99586899230528
0.0996850214574949,0.46606247204866,0.127318768226049,1,2.31477446193187
0.0430001798393396,0.447541876081123,0.0606555625869429,1,6.21417450872901
0.00646335910508684,0.430855486719435,0.173994425992834,1,2.76174278963123
0.0613474881705262,0.545592220524663,0.182935255859391,1,6.51778139241054
0.0190784648009122,0.377574675425632,0.184679852726045,1,4.15353302270276
0.0503840081846848,0.483842876650668,0.172913336334781,1,3.72322418645048
0.0202075096548432,0.436168039704157,0.114186637973026,1,6.76236924728399
0.0620055054133474,0.508616985575401,0.158024691802697,1,2.4282663320133
0.051699042052531,0.467008389603631,0.0734742828671067,1,3.93439231893242
0.0694803289108456,0.427936660713071,0.175440563101447,1,5.11970946313353
0.0360031042085772,0.43626371155602,0.107958484788826,1,5.42888249575375
0.0734271105685939,0.429083353522247,0.154062886120087,1,6.61649441017922
0.0784232598231741,0.511671557439321,0.0664001359286519,1,2.7295146000954
0.0590904730405336,0.437814014389898,0.0575509980108431,1,1.60081308814155
0.08341890610569,0.304693407808958,0.17955662975838,1,0.54648337122704
0.0669042590081555,0.450063397284331,0.082699069812523,1,4.00131007782862
0.012218915092342,0.501349869896596,0.139937832218422,1,0.391833101714533
0.00563430185433568,0.345750191100741,0.0529431600148376,1,3.04622881987866
0.0832221475282818,0.485217051436225,0.128019412296611,1,6.04707756053527
0.00976979181614431,0.572415660956031,0.0662025041205138,1,3.61897730667861
0.0143156022083576,0.467811171720901,0.0506869435920985,1,5.36677399035041
0.0848709226458282,0.575046381076121,0.198045241217549,1,3.53593171259176
0.0271421624417515,0.330225153576371,0.12617732462443,1,4.09926387991315
0.0762887095910741,0.324888794733163,0.149239428962407,1,3.61885310294349
0.0171048017525447,0.581567359299553,0.138572476571386,1,3.08444276532588
0.0941918930311283,0.496774146077142,0.117791856389058,1,5.87788194503768
0.0532623502474346,0.466166119737382,0.152009829512504,1,2.57032933722157
0.0239290606193545,0.473677047737728,0.180033058200876,1,2.84743732150658
0.0112615141025047,0.433153751018087,0.095027660182085,1,2.80970797670145
0.0833363563453134,0.421088598832082,0.108526390719591,1,2.52314225365261
0.0140255359269444,0.378039058233732,0.063022265129875,1,3.00578135960064
0.025728278476986,0.389266615245336,0.113728761755694,1,0.834450815949009
0.0495066923800459,0.511922168261268,0.0865360059021426,1,5.49549057353804
0.00740895768609269,0.418165028094509,0.0505091184446461,1,1.54473824353117
0.000130056870059614,0.356753901298421,0.0713726082231457,1,1.87653199386363
0.0174892065335783,0.341594691477779,0.13983284155518,1,6.30740533977908
0.0939379765884238,0.366355336781723,0.122400706309462,1,2.63207781147328
0.052378003696587,0.379461778064577,0.0602535830706244,1,3.05428954236072
0.0173853037365001,0.307832132446471,0.193201741112067,1,3.01417563901592
0.0961558573103663,0.528724345200898,0.051102299165427,1,4.76027048322097
0.0705950754248883,0.493538635982215,0.13284647667616,1,1.52676110848296
0.0772366213613043,0.368408497080135,0.105629707846011,1,6.23650174717986
0.0856376907728261,0.420730064944033,0.0977028676245103,1,4.26044801444493
0.0910195226694482,0.572729456340265,0.138739161336116,1,2.32799985134886
0.0853063629209919,0.432719367912349,0.185653321732692,1,0.232255841664892
0.0532426482500133,0.514949203951314,0.0768952765732684,1,2.35573048060744
0.0187712948575267,0.396578154954877,0.110578506684531,1,3.83996409899875
0.00487385927822667,0.465819639953683,0.0912217107256251,1,1.69051219213879
0.0243145179406551,0.346247834751022,0.193462454151204,1,6.5496296286162
0.0818714437208244,0.51847855434685,0.0763717592413295,1,2.52259683929717
0.0188789972641605,0.300359519052013,0.0974629270598815,1,4.89731890477939
